Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
jira_wic,0.463568703,0.461538462,0.516840171,0.472225416,0.116054159,0.47223841,-0.028914956,-0.110985063,0.631877482
jira_jru,0.832199971,0.804597701,0.388198758,0.701608062,0.343980344,0.692688811,0.271779239,0.45593121,0.50752394
jira_hiv,0.749004332,0.720848057,0.338923213,0.69031581,0.468427095,0.689520732,0.309943299,0.423936524,0.582627119
jira_act,0.810043912,0.819112628,0.328095537,0.741866181,0.454976303,0.735078386,0.362569773,0.506223461,0.488853503
jira_der,0.769791955,0.689295039,0.320413437,0.684423587,0.379583034,0.684403467,0.26597836,0.459384977,0.504621072
jira_gro,0.668156743,0.7,0.458055925,0.615922765,0.211663067,0.612820952,0.13525889,0.316164956,0.555420219
jira_hba,0.80266775,0.811926606,0.317479191,0.74441709,0.534743202,0.739074111,0.40515137,0.48361902,0.535410765
AEEEM_EQ,0.370502882,0.720930233,0.938461538,0.210629859,0.459259259,0.307688656,-0.299749708,-0.181600956,1.185185185
AEEEM_JDT,0.810194788,0.621359223,0.12136536,0.738882763,0.595348837,0.718843115,0.485034655,0.638415246,0.459378134
AEEEM_ML,0.636825565,0.546938776,0.293135436,0.621781022,0.314185229,0.618428999,0.182951016,0.402985075,0.505370569
AEEEM_LC,0.731633772,0.640625,0.315789474,0.662059188,0.270627063,0.661715074,0.197978993,0.460096714,0.445730825
AEEEM_PDE,0.743525068,0.641148325,0.272515528,0.682953476,0.386167147,0.681378565,0.273000801,0.494685889,0.474281897
AEEEM_ML,0.636825565,0.546938776,0.293135436,0.621781022,0.314185229,0.618428999,0.182951016,0.402985075,0.505370569
AEEEM_EQ,0.226038561,0.434108527,0.825641026,0.275119461,0.323699422,0.292216042,-0.40752872,-0.542824074,1.345679012
AEEEM_JDT,0.286843494,0.310679612,0.633375474,0.337494837,0.166018158,0.33806077,-0.263662977,-0.824065948,0.993981946
AEEEM_LC,0.763930423,0.71875,0.301435407,0.708585423,0.307692308,0.708482533,0.255370647,0.526835714,0.418234443
AEEEM_PDE,0.648878867,0.655502392,0.446428571,0.602384757,0.297502714,0.601266335,0.145096156,0.274422324,0.61990648
AEEEM_LC,0.785586124,0.703125,0.314194577,0.694411217,0.294117647,0.694342514,0.236355014,0.501913491,0.432706223
AEEEM_EQ,0.830053667,0.589147287,0.169230769,0.699603772,0.638655462,0.685803401,0.435053473,0.428971735,0.827160494
AEEEM_JDT,0.806475765,0.723300971,0.237673831,0.742557243,0.548802947,0.742074427,0.415659666,0.532678573,0.509528586
AEEEM_PDE,0.700236263,0.583732057,0.274068323,0.650960514,0.356725146,0.647585155,0.230594619,0.456426514,0.491649967
AEEEM_ML,0.582136231,0.481632653,0.25170068,0.600337727,0.306493506,0.592533474,0.172739661,0.414585192,0.486573577
AEEEM_LC,0.196022727,0.265625,0.711323764,0.276910861,0.064516129,0.277058738,-0.274794014,-1.522516387,0.874095514
