Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
ivy2_0,0.746714744,0.4,0.08974359,0.603409118,0.380952381,0.571016369,0.297732579,0.6875,0.329545455
ivy2_0,0.765625,0.45,0.083333333,0.642261629,0.428571429,0.606652543,0.351865775,0.722222222,0.3125
ivy2_0,0.785016026,0.475,0.105769231,0.651735848,0.413043478,0.621310067,0.33025004,0.688995215,0.326704545
ivy2_0,0.766907051,0.425,0.108974359,0.615374599,0.373626374,0.586176118,0.284945156,0.659090909,0.340909091
ivy2_0,0.734975962,0.4,0.099358974,0.600213637,0.367816092,0.569958022,0.280515387,0.666193182,0.338068182
ivy2_0,0.748397436,0.45,0.115384615,0.630933375,0.382978723,0.602625108,0.29467832,0.659090909,0.340909091
ivy2_0,0.730488782,0.425,0.099358974,0.618686056,0.386363636,0.587388072,0.30115425,0.679144385,0.332386364
ivy2_0,0.768950321,0.475,0.108974359,0.650566814,0.408602151,0.620855957,0.324821878,0.683014354,0.329545455
ivy2_0,0.748036859,0.475,0.105769231,0.651735848,0.413043478,0.621310067,0.33025004,0.688995215,0.326704545
ivy2_0,0.732652244,0.425,0.096153846,0.619785943,0.390804598,0.587767928,0.306832396,0.685828877,0.329545455
ivy2_0,0.753685897,0.425,0.083333333,0.62416611,0.409638554,0.589165822,0.331128404,0.712566845,0.318181818
ivy2_0,0.775080128,0.425,0.099358974,0.618686056,0.386363636,0.587388072,0.30115425,0.679144385,0.332386364
ivy2_0,0.777163462,0.5,0.115384615,0.665062172,0.416666667,0.637154572,0.333729099,0.681818182,0.329545455
jedit4_0,0.763578644,0.493333333,0.151515152,0.646982116,0.503401361,0.626056186,0.346623182,0.523052464,0.607843137
jedit4_0,0.763174603,0.466666667,0.164502165,0.624418922,0.472972973,0.60534483,0.304958452,0.488795518,0.630718954
jedit4_0,0.766897547,0.466666667,0.134199134,0.635641726,0.496453901,0.611120936,0.347702868,0.537815126,0.607843137
jedit4_0,0.767821068,0.44,0.147186147,0.612566809,0.464788732,0.590571275,0.304573342,0.502376708,0.630718954
jedit4_0,0.745367965,0.4,0.142857143,0.585540044,0.434782609,0.563876071,0.273550602,0.485294118,0.647058824
jedit4_0,0.758412698,0.52,0.142857143,0.667618368,0.530612245,0.645875613,0.382444422,0.547511312,0.588235294
jedit4_0,0.740808081,0.466666667,0.147186147,0.6308564,0.486111111,0.608778703,0.328838217,0.516806723,0.617647059
jedit4_0,0.75001443,0.493333333,0.164502165,0.642011629,0.493333333,0.62332237,0.328831169,0.50317965,0.617647059
jedit4_0,0.773131313,0.493333333,0.155844156,0.645329541,0.5,0.625167696,0.340609755,0.516428193,0.611111111
jedit4_0,0.753044733,0.493333333,0.155844156,0.645329541,0.5,0.625167696,0.340609755,0.516428193,0.611111111
jedit4_0,0.754025974,0.52,0.177489177,0.65399207,0.503225806,0.638128194,0.335283134,0.497234791,0.614379085
jedit4_0,0.750966811,0.493333333,0.164502165,0.642011629,0.493333333,0.62332237,0.328831169,0.50317965,0.617647059
jedit4_0,0.751024531,0.466666667,0.151515152,0.629253205,0.482758621,0.607953265,0.322738666,0.509803922,0.620915033
jedit4_0,0.750735931,0.453333333,0.155844156,0.618614567,0.468965517,0.598047363,0.304651114,0.49538639,0.630718954
jedit4_0,0.754372294,0.493333333,0.164502165,0.642011629,0.493333333,0.62332237,0.328831169,0.50317965,0.617647059
jedit4_0,0.764819625,0.493333333,0.134199134,0.653550631,0.517482517,0.62937855,0.371578391,0.54954955,0.594771242
jedit4_0,0.768917749,0.533333333,0.168831169,0.665800303,0.519480519,0.649085665,0.358269848,0.515931373,0.60130719
jedit4_0,0.735555556,0.466666667,0.151515152,0.629253205,0.482758621,0.607953265,0.322738666,0.509803922,0.620915033
jedit4_0,0.746233766,0.453333333,0.16017316,0.617026337,0.465753425,0.59719739,0.298729757,0.488177624,0.633986928
jedit4_0,0.754401154,0.52,0.134199134,0.670981706,0.537931034,0.647573123,0.395088872,0.560080442,0.581699346
jedit4_0,0.733189033,0.453333333,0.138528139,0.624927124,0.482269504,0.601230336,0.329231153,0.524221453,0.617647059
jedit4_0,0.763492063,0.493333333,0.168831169,0.640346227,0.490066225,0.622365868,0.323060236,0.496555379,0.620915033
jedit4_0,0.752467532,0.426666667,0.147186147,0.603214095,0.453900709,0.581446017,0.292287724,0.494485294,0.637254902
jedit4_0,0.750533911,0.48,0.138528139,0.643044706,0.503496503,0.619480588,0.353304044,0.537037037,0.604575163
jedit4_0,0.758470418,0.493333333,0.168831169,0.640346227,0.490066225,0.622365868,0.323060236,0.496555379,0.620915033
jedit4_0,0.736075036,0.466666667,0.16017316,0.626034497,0.476190476,0.606236184,0.310801941,0.495798319,0.62745098
jedit4_0,0.757316017,0.533333333,0.177489177,0.662323515,0.512820513,0.646955962,0.346946644,0.503676471,0.607843137
jedit4_0,0.752842713,0.48,0.151515152,0.638179228,0.493150685,0.617013812,0.334725546,0.5166122,0.614379085
jedit4_0,0.767301587,0.453333333,0.142857143,0.623354978,0.478873239,0.600467393,0.322945004,0.517012687,0.620915033
jedit4_0,0.747676768,0.466666667,0.142857143,0.632455532,0.48951049,0.609581886,0.335029697,0.523809524,0.614379085
log1_0,0.792370414,0.176470588,0.02970297,0.413798124,0.279069767,0.417298121,0.255401747,0.622222222,0.688888889
log1_0,0.790040769,0.235294118,0.00990099,0.482663934,0.372093023,0.459225964,0.392224112,0.716666667,0.644444444
log1_0,0.781595807,0.176470588,0.00990099,0.417999228,0.292682927,0.417634684,0.326093302,0.70617284,0.674074074
log1_0,0.794408853,0.205882353,0.01980198,0.449227642,0.325581395,0.438299477,0.323812929,0.676190476,0.666666667
log1_0,0.801106581,0.235294118,0.02970297,0.477812917,0.355555556,0.458863532,0.326210075,0.653703704,0.659259259
log1_0,0.793535236,0.117647059,0.00990099,0.341294941,0.205128205,0.376042973,0.247653745,0.685185185,0.703703704
log1_0,0.778974956,0.147058824,0.00990099,0.381579344,0.25,0.396838877,0.288901822,0.697777778,0.688888889
log1_0,0.791205591,0.264705882,0.00990099,0.511942411,0.409090909,0.48002141,0.422330942,0.720164609,0.62962963
log1_0,0.804309843,0.205882353,0.01980198,0.449227642,0.325581395,0.438299477,0.323812929,0.676190476,0.666666667
log1_0,0.808095515,0.235294118,0,0.48507125,0.380952381,0.459271285,0.432577933,0.748148148,0.637037037
log1_0,0.841292953,0.147058824,0.02970297,0.377744278,0.238095238,0.396513912,0.215753598,0.597037037,0.703703704
log1_0,0.778392545,0.205882353,0.01980198,0.449227642,0.325581395,0.438299477,0.323812929,0.676190476,0.666666667
log1_0,0.822364589,0.176470588,0.01980198,0.415903981,0.285714286,0.417508451,0.288028376,0.664197531,0.681481481
log1_0,0.832556785,0.235294118,0.00990099,0.482663934,0.372093023,0.459225964,0.392224112,0.716666667,0.644444444
log1_0,0.814502038,0.176470588,0.01980198,0.415903981,0.285714286,0.417508451,0.288028376,0.664197531,0.681481481
log1_0,0.785963891,0.147058824,0.01980198,0.379666653,0.243902439,0.396716995,0.249130722,0.647407407,0.696296296
log1_0,0.80780431,0.176470588,0.00990099,0.417999228,0.292682927,0.417634684,0.326093302,0.70617284,0.674074074
log1_0,0.806639487,0.235294118,0.00990099,0.482663934,0.372093023,0.459225964,0.392224112,0.716666667,0.644444444
log1_0,0.814793244,0.117647059,0.01980198,0.339584178,0.2,0.375925152,0.206095568,0.622222222,0.711111111
log1_0,0.821199767,0.205882353,0.01980198,0.449227642,0.325581395,0.438299477,0.323812929,0.676190476,0.666666667
log1_0,0.84740827,0.147058824,0.01980198,0.379666653,0.243902439,0.396716995,0.249130722,0.647407407,0.696296296
log1_0,0.82032615,0.147058824,0.00990099,0.381579344,0.25,0.396838877,0.288901822,0.697777778,0.688888889
log1_0,0.82760629,0.176470588,0.01980198,0.415903981,0.285714286,0.417508451,0.288028376,0.664197531,0.681481481
log1_0,0.76616191,0.205882353,0.00990099,0.451490768,0.333333333,0.438430384,0.360303155,0.712169312,0.659259259
log1_0,0.811298777,0.205882353,0.00990099,0.451490768,0.333333333,0.438430384,0.360303155,0.712169312,0.659259259
log1_0,0.784216657,0.147058824,0.00990099,0.381579344,0.25,0.396838877,0.288901822,0.697777778,0.688888889
log1_0,0.813919627,0.235294118,0.02970297,0.477812917,0.355555556,0.458863532,0.326210075,0.653703704,0.659259259
log1_0,0.820617356,0.205882353,0.00990099,0.451490768,0.333333333,0.438430384,0.360303155,0.712169312,0.659259259
log1_0,0.832265579,0.264705882,0.01980198,0.509376267,0.4,0.479880034,0.388587356,0.69218107,0.637037037
log1_0,0.795573675,0.147058824,0.00990099,0.381579344,0.25,0.396838877,0.288901822,0.697777778,0.688888889
xal2_4,0.705094172,0.509090909,0.254486134,0.616063578,0.347826087,0.609004522,0.200869845,0.424026872,0.517289073
xal2_4,0.728318256,0.509090909,0.205546493,0.635963095,0.383561644,0.623674944,0.251197031,0.505532503,0.475795297
xal2_4,0.703032775,0.545454545,0.265905383,0.632783727,0.36036036,0.627631068,0.217393894,0.434532042,0.515905947
xal2_4,0.720080083,0.518181818,0.24959217,0.623576534,0.35625,0.616304149,0.212494415,0.439470044,0.510373444
xal2_4,0.716172327,0.563636364,0.256117455,0.647517762,0.376899696,0.642222573,0.240359382,0.462588676,0.502074689
xal2_4,0.714919175,0.490909091,0.244698206,0.608920781,0.343949045,0.600593712,0.196487563,0.425234363,0.514522822
xal2_4,0.714963666,0.536363636,0.23817292,0.639231056,0.374603175,0.631431813,0.237617755,0.471364606,0.495159059
xal2_4,0.720243215,0.481818182,0.20228385,0.619963019,0.369337979,0.606660991,0.233495642,0.49189697,0.481327801
xal2_4,0.720680706,0.518181818,0.243066884,0.626281868,0.360759494,0.618404487,0.218908116,0.450146805,0.504840941
xal2_4,0.714511345,0.554545455,0.254486134,0.64297848,0.373088685,0.637237719,0.235141117,0.458766977,0.503457815
xal2_4,0.730527955,0.509090909,0.216965742,0.631375975,0.37458194,0.620483288,0.238777842,0.486514523,0.485477178
xal2_4,0.722452914,0.545454545,0.280587276,0.62642393,0.350877193,0.622282652,0.203784025,0.411710466,0.52835408
xal2_4,0.712464778,0.554545455,0.257748777,0.641569982,0.370820669,0.636087796,0.231978796,0.453778655,0.506224066
xal2_4,0.714170251,0.554545455,0.269168026,0.6366157,0.363095238,0.631977461,0.22111275,0.436319525,0.515905947
xal2_4,0.708571852,0.509090909,0.243066884,0.620763859,0.355555556,0.612654388,0.211985243,0.443044853,0.507607192
xal2_4,0.719064215,0.527272727,0.259380098,0.624906934,0.354740061,0.618719847,0.209933729,0.430772166,0.515905947
xal2_4,0.716164912,0.636363636,0.264274062,0.684243548,0.409356725,0.68213825,0.286278902,0.495751828,0.486860304
xal2_4,0.717929705,0.490909091,0.246329527,0.608262844,0.342857143,0.600092642,0.194896902,0.422416884,0.515905947
xal2_4,0.727910426,0.581818182,0.259380098,0.656434403,0.384384384,0.652038746,0.250746845,0.46987379,0.499308437
xal2_4,0.714592911,0.527272727,0.270799347,0.620070655,0.347305389,0.614770613,0.199202412,0.412409978,0.525587828
xal2_4,0.718841762,0.527272727,0.233278956,0.635823164,0.372990354,0.627246633,0.235684721,0.472742882,0.493775934
xal2_4,0.731892333,0.554545455,0.243066884,0.647884109,0.38125,0.641174651,0.24642594,0.476226107,0.493775934
xal2_4,0.726227199,0.536363636,0.265905383,0.627488373,0.355421687,0.622068557,0.210586957,0.427526549,0.518672199
xal2_4,0.717277176,0.536363636,0.264274062,0.628185195,0.356495468,0.622641114,0.212124331,0.430105258,0.517289073
xal2_4,0.72020614,0.536363636,0.231647635,0.641962825,0.379421222,0.633517187,0.244280365,0.481679443,0.489626556
xal2_4,0.726197538,0.563636364,0.231647635,0.658081555,0.394904459,0.650662162,0.264942211,0.499397671,0.481327801
xal2_4,0.71412576,0.554545455,0.272430669,0.635193093,0.360946746,0.630779049,0.218063212,0.431331202,0.518672199
xal2_4,0.725092689,0.5,0.228384992,0.621134047,0.360655738,0.611310082,0.219809307,0.460580913,0.497925311
xal2_4,0.722371348,0.527272727,0.262642741,0.623528967,0.352583587,0.617604731,0.206837038,0.425525826,0.518672199
xal2_4,0.727776954,0.554545455,0.225122349,0.655518786,0.394822006,0.64707662,0.264903963,0.503661882,0.478561549
vel1_6,0.673289183,0.166666667,0.033112583,0.401432314,0.270833333,0.410279351,0.235188167,0.528384279,0.930131004
vel1_6,0.684581423,0.166666667,0.079470199,0.391690737,0.252427184,0.408070968,0.132510283,0.344978166,0.96069869
vel1_6,0.692222788,0.128205128,0.039735099,0.350871607,0.212765957,0.382907958,0.16446828,0.455021834,0.96069869
vel1_6,0.709967736,0.192307692,0.033112583,0.431207477,0.306122449,0.428395545,0.267225166,0.545851528,0.912663755
vel1_6,0.668025132,0.153846154,0.046357616,0.383032914,0.24742268,0.400781609,0.184676435,0.46069869,0.947598253
vel1_6,0.678213619,0.141025641,0.072847682,0.361596806,0.22,0.39043305,0.109643593,0.318777293,0.973799127
vel1_6,0.680845644,0.128205128,0.026490066,0.353283124,0.217391304,0.383263418,0.201204549,0.523144105,0.951965066
vel1_6,0.691373748,0.153846154,0.059602649,0.380363662,0.242424242,0.400196362,0.154755427,0.403930131,0.956331878
vel1_6,0.696637799,0.205128205,0.052980132,0.440749913,0.31372549,0.43669366,0.235407166,0.489082969,0.917030568
vel1_6,0.652742401,0.115384615,0.046357616,0.331716234,0.191489362,0.373624151,0.12832314,0.394468705,0.973799127
vel1_6,0.687043641,0.166666667,0.052980132,0.397286603,0.262626263,0.409554685,0.186682448,0.449781659,0.943231441
vel1_6,0.700373578,0.153846154,0.039735099,0.384360588,0.25,0.401019529,0.200949076,0.489082969,0.943231441
vel1_6,0.674817456,0.08974359,0.039735099,0.293560248,0.153846154,0.355738558,0.102419103,0.367436057,0.986899563
vel1_6,0.676175921,0.179487179,0.052980132,0.412283792,0.28,0.418601607,0.20344826,0.464753587,0.934497817
vel1_6,0.688826626,0.205128205,0.026490066,0.446871733,0.326530612,0.437628729,0.299862267,0.574235808,0.899563319
vel1_6,0.706316862,0.153846154,0.033112583,0.385683692,0.252631579,0.401220919,0.218258633,0.517467249,0.938864629
vel1_6,0.684496519,0.153846154,0.026490066,0.387002273,0.255319149,0.401385744,0.236758561,0.545851528,0.934497817
vel1_6,0.681185261,0.153846154,0.052980132,0.381700621,0.244897959,0.400507204,0.169313865,0.43231441,0.951965066
vel1_6,0.68891153,0.141025641,0.046357616,0.366726095,0.229166667,0.39172951,0.166709985,0.442635967,0.956331878
vel1_6,0.630837154,0.128205128,0.052980132,0.348443401,0.208333333,0.382410657,0.132470894,0.386899563,0.969432314
vel1_6,0.661232807,0.179487179,0.052980132,0.412283792,0.28,0.418601607,0.20344826,0.464753587,0.934497817
