Target,AUC,PD,PF,Gmean,Fmeasure,Balance,MCC,FIR,cost
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
log1_0,0.639135525,0.149700599,0.081632653,0.370783147,0.245098039,0.395983046,0.105346182,0.212866242,1.474522293
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
xal2_4,0.801486606,0.163212435,0.029661017,0.397959029,0.272138229,0.407930239,0.232456812,0.45014245,1.219114219
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
vel1_6,0.635252165,0.430769231,0.304878049,0.547208505,0.391608392,0.543396072,0.119767267,0.209295072,0.825327511
